K1,K2,K3
0,48,97
0,48,98
0,48,99
0,48,100
0,48,101
0,48,102
0,48,103
0,48,104
0,49,70
0,49,71
0,49,72
0,49,73
0,49,74
0,49,75
0,49,76
0,49,77
0,49,78
0,49,79
0,49,80
0,49,81
0,49,82
0,49,83
0,49,84
0,49,85
0,49,86
0,49,87
0,49,88
0,49,89
0,49,90
0,49,91
0,49,92
0,49,93
0,49,94
0,49,95
0,49,96
0,49,97
0,49,98
0,49,99
0,49,100
0,49,101
0,49,102
0,49,103
0,49,104
0,50,70
0,50,71
0,50,72
0,50,73
0,50,74
0,50,75
0,50,76
0,50,77
0,50,78
0,50,79
0,50,80
0,50,81
0,50,82
0,50,83
0,50,84
0,50,85
0,50,86
0,50,87
0,50,88
0,50,89
0,50,90
0,50,91
0,50,92
0,50,93
0,50,94
0,50,95
0,50,96
0,50,97
0,50,98
0,50,99
0,50,100
0,50,101
0,50,102
0,50,103
0,50,104
0,51,70
0,51,71
0,51,72
0,51,73
0,51,74
0,51,75
0,51,76
0,51,77
0,51,78
0,51,79
0,51,80
0,51,81
0,51,82
0,51,83
0,51,84
0,51,85
0,51,86
0,51,87
0,51,88
0,51,89
0,51,90
0,51,91
0,51,92
0,51,93
0,51,94
0,51,95
0,51,96
0,51,97
0,51,98
0,51,99
0,51,100
0,51,101
0,51,102
0,51,103
0,51,104
0,52,70
0,52,71
0,52,72
0,52,73
0,52,74
0,52,75
0,52,76
0,52,77
0,52,78
0,52,79
0,52,80
0,52,81
0,52,82
0,52,83
0,52,84
0,52,85
0,52,86
0,52,87
0,52,88
0,52,89
0,52,90
0,52,91
0,52,92
0,52,93
0,52,94
0,52,95
0,52,96
0,52,97
0,52,98
0,52,99
0,52,100
0,52,101
0,52,102
0,52,103
0,52,104
0,53,70
0,53,71
0,53,72
0,53,73
0,53,74
0,53,75
0,53,76
0,53,77
0,53,78
0,53,79
0,53,80
0,53,81
0,53,82
0,53,83
0,53,84
0,53,85
0,53,86
0,53,87
0,53,88
0,53,89
0,53,90
0,53,91
0,53,92
0,53,93
0,53,94
0,53,95
0,53,96
0,53,97
0,53,98
0,53,99
0,53,100
0,53,101
0,53,102
0,53,103
0,53,104
0,54,70
0,54,71
0,54,72
0,54,73
0,54,74
0,54,75
0,54,76
0,54,77
0,54,78
0,54,79
0,54,80
0,54,81
0,54,82
0,54,83
0,54,84
0,54,85
0,54,86
0,54,87
0,54,88
0,54,89
0,54,90
0,54,91
0,54,92
0,54,93
0,54,94
0,54,95
0,54,96
0,54,97
0,54,98
0,54,99
0,54,100
0,54,101
0,54,102
0,54,103
0,54,104
0,55,70
0,55,71
0,55,72
0,55,73
0,55,74
0,55,75
0,55,76
0,55,77
0,55,78
0,55,79
0,55,80
0,55,81
0,55,82
0,55,83
0,55,84
0,55,85
0,55,86
0,55,87
0,55,88
0,55,89
0,55,90
0,55,91
0,55,92
0,55,93
0,55,94
0,55,95
0,55,96
0,55,97
0,55,98
0,55,99
0,55,100
0,55,101
0,55,102
0,55,103
0,55,104
0,56,70
0,56,71
0,56,72
0,56,73
0,56,74
0,56,75
0,56,76
0,56,77
0,56,78
0,56,79
0,56,80
0,56,81
0,56,82
0,56,83
0,56,84
0,56,85
0,56,86
0,56,87
0,56,88
0,56,89
0,56,90
0,56,91
0,56,92
0,56,93
0,56,94
0,56,95
0,56,96
0,56,97
0,56,98
0,56,99
0,56,100
0,56,101
0,56,102
0,56,103
0,56,104
0,57,70
0,57,71
0,57,72
0,57,73
0,57,74
0,57,75
0,57,76
0,57,77
0,57,78
0,57,79
0,57,80
0,57,81
0,57,82
0,57,83
0,57,84
0,57,85
0,57,86
0,57,87
0,57,88
0,57,89
0,57,90
0,57,91
0,57,92
0,57,93
0,57,94
0,57,95
0,57,96
0,57,97
0,57,98
0,57,99
0,57,100
0,57,101
0,57,102
0,57,103
0,57,104
0,58,70
0,58,71
0,58,72
0,58,73
0,58,74
0,58,75
0,58,76
0,58,77
0,58,78
0,58,79
0,58,80
0,58,81
0,58,82
0,58,83
0,58,84
0,58,85
0,58,86
0,58,87
0,58,88
0,58,89
0,58,90
0,58,91
0,58,92
0,58,93
0,58,94
0,58,95
0,58,96
0,58,97
0,58,98
0,58,99
0,58,100
0,58,101
0,58,102
0,58,103
0,58,104
0,59,70
0,59,71
0,59,72
0,59,73
0,59,74
0,59,75
0,59,76
0,59,77
0,59,78
0,59,79
0,59,80
0,59,81
0,59,82
0,59,83
0,59,84
0,59,85
0,59,86
0,59,87
0,59,88
0,59,89
0,59,90
0,59,91
0,59,92
0,59,93
0,59,94
0,59,95
0,59,96
0,59,97
0,59,98
0,59,99
0,59,100
0,59,101
0,59,102
0,59,103
0,59,104
0,60,70
0,60,71
0,60,72
0,60,73
0,60,74
0,60,75
0,60,76
0,60,77
0,60,78
0,60,79
0,60,80
0,60,81
0,60,82
0,60,83
0,60,84
0,60,85
0,60,86
0,60,87
0,60,88
0,60,89
0,60,90
0,60,91
0,60,92
0,60,93
0,60,94
0,60,95
0,60,96
0,60,97
0,60,98
0,60,99
0,60,100
0,60,101
0,60,102
0,60,103
0,60,104
0,61,70
0,61,71
0,61,72
0,61,73
0,61,74
0,61,75
0,61,76
0,61,77
0,61,78
0,61,79
0,61,80
0,61,81
0,61,82
0,61,83
0,61,84
0,61,85
0,61,86
0,61,87
0,61,88
0,61,89
0,61,90
0,61,91
0,61,92
0,61,93
0,61,94
0,61,95
0,61,96
0,61,97
0,61,98
0,61,99
0,61,100
0,61,101
0,61,102
0,61,103
0,61,104
0,62,70
0,62,71
0,62,72
0,62,73
0,62,74
0,62,75
0,62,76
0,62,77
0,62,78
0,62,79
0,62,80
0,62,81
0,62,82
0,62,83
0,62,84
0,62,85
0,62,86
0,62,87
0,62,88
0,62,89
0,62,90
0,62,91
0,62,92
0,62,93
0,62,94
0,62,95
0,62,96
0,62,97
0,62,98
0,62,99
0,62,100
0,62,101
0,62,102
0,62,103
0,62,104
0,63,70
0,63,71
0,63,72
0,63,73
0,63,74
0,63,75
0,63,76
0,63,77
0,63,78
0,63,79
0,63,80
0,63,81
0,63,82
0,63,83
0,63,84
0,63,85
0,63,86
0,63,87
0,63,88
0,63,89
0,63,90
0,63,91
0,63,92
0,63,93
0,63,94
0,63,95
0,63,96
0,63,97
0,63,98
0,63,99
0,63,100
0,63,101
0,63,102
0,63,103
0,63,104
0,64,70
0,64,71
0,64,72
0,64,73
0,64,74
0,64,75
0,64,76
0,64,77
0,64,78
0,64,79
0,64,80
0,64,81
0,64,82
0,64,83
0,64,84
0,64,85
0,64,86
0,64,87
0,64,88
0,64,89
0,64,90
0,64,91
0,64,92
0,64,93
0,64,94
0,64,95
0,64,96
0,64,97
0,64,98
0,64,99
0,64,100
0,64,101
0,64,102
0,64,103
0,64,104
0,65,70
0,65,71
0,65,72
0,65,73
0,65,74
0,65,75
0,65,76
0,65,77
0,65,78
0,65,79
0,65,80
0,65,81
0,65,82
0,65,83
0,65,84
0,65,85
0,65,86
0,65,87
0,65,88
0,65,89
0,65,90
0,65,91
0,65,92
0,65,93
0,65,94
0,65,95
0,65,96
0,65,97
0,65,98
0,65,99
0,65,100
0,65,101
0,65,102
0,65,103
0,65,104
0,66,70
0,66,71
0,66,72
0,66,73
0,66,74
0,66,75
0,66,76
0,66,77
0,66,78
0,66,79
0,66,80
0,66,81
0,66,82
0,66,83
0,66,84
0,66,85
0,66,86
0,66,87
0,66,88
0,66,89
0,66,90
0,66,91
0,66,92
0,66,93
0,66,94
0,66,95
0,66,96
0,66,97
0,66,98
0,66,99
0,66,100
0,66,101
0,66,102
0,66,103
0,66,104
0,67,70
0,67,71
0,67,72
0,67,73
0,67,74
0,67,75
0,67,76
0,67,77
0,67,78
0,67,79
0,67,80
0,67,81
0,67,82
0,67,83
0,67,84
0,67,85
0,67,86
0,67,87
0,67,88
0,67,89
0,67,90
0,67,91
0,67,92
0,67,93
0,67,94
0,67,95
0,67,96
0,67,97
0,67,98
0,67,99
0,67,100
0,67,101
0,67,102
0,67,103
0,67,104
0,68,70
0,68,71
0,68,72
0,68,73
0,68,74
0,68,75
0,68,76
0,68,77
0,68,78
0,68,79
0,68,80
0,68,81
0,68,82
0,68,83
0,68,84
0,68,85
0,68,86
0,68,87
0,68,88
0,68,89
0,68,90
0,68,91
0,68,92
0,68,93
0,68,94
0,68,95
0,68,96
0,68,97
0,68,98
0,68,99
0,68,100
0,68,101
0,68,102
0,68,103
0,68,104
0,69,70
0,69,71
0,69,72
0,69,73
0,69,74
0,69,75
0,69,76
0,69,77
0,69,78
0,69,79
0,69,80
0,69,81
0,69,82
0,69,83
0,69,84
0,69,85
0,69,86
0,69,87
0,69,88
0,69,89
0,69,90
0,69,91
0,69,92
0,69,93
0,69,94
0,69,95
0,69,96
0,69,97
0,69,98
0,69,99
0,69,100
0,69,101
0,69,102
0,69,103
0,69,104
1,35,70
1,35,71
1,35,72
1,35,73
1,35,74
1,35,75
1,35,76
1,35,77
1,35,78
1,35,79
1,35,80
1,35,81
1,35,82
1,35,83
1,35,84
1,35,85
1,35,86
1,35,87
1,35,88
1,35,89
1,35,90
1,35,91
1,35,92
1,35,93
1,35,94
1,35,95
1,35,96
1,35,97
1,35,98
1,35,99
1,35,100
1,35,101
1,35,102
1,35,103
1,35,104
1,36,70
1,36,71
1,36,72
1,36,73
1,36,74
1,36,75
1,36,76
1,36,77
1,36,78
1,36,79
1,36,80
1,36,81
1,36,82
1,36,83
1,36,84
1,36,85
1,36,86
1,36,87
1,36,88
1,36,89
1,36,90
1,36,91
1,36,92
1,36,93
1,36,94
1,36,95
1,36,96
1,36,97
1,36,98
1,36,99
1,36,100
1,36,101
1,36,102
1,36,103
1,36,104
1,37,70
1,37,71
1,37,72
1,37,73
1,37,74
1,37,75
1,37,76
1,37,77
1,37,78
1,37,79
1,37,80
1,37,81
1,37,82
1,37,83
1,37,84
1,37,85
1,37,86
1,37,87
1,37,88
1,37,89
1,37,90
1,37,91
1,37,92
1,37,93
1,37,94
1,37,95
1,37,96
1,37,97
1,37,98
1,37,99
1,37,100
1,37,101
1,37,102
1,37,103
1,37,104
1,38,70
1,38,71
1,38,72
1,38,73
1,38,74
1,38,75
1,38,76
1,38,77
1,38,78
1,38,79
1,38,80
1,38,81
1,38,82
1,38,83
1,38,84
1,38,85
1,38,86
1,38,87
1,38,88
1,38,89
1,38,90
1,38,91
1,38,92
1,38,93
1,38,94
1,38,95
1,38,96
1,38,97
1,38,98
1,38,99
1,38,100
1,38,101
1,38,102
1,38,103
1,38,104
1,39,70
1,39,71
1,39,72
1,39,73
1,39,74
1,39,75
1,39,76
1,39,77
1,39,78
1,39,79
1,39,80
1,39,81
1,39,82
1,39,83
1,39,84
1,39,85
1,39,86
1,39,87
1,39,88
1,39,89
1,39,90
1,39,91
1,39,92
1,39,93
1,39,94
1,39,95
1,39,96
1,39,97
1,39,98
1,39,99
1,39,100
1,39,101
1,39,102
1,39,103
1,39,104
1,40,70
1,40,71
1,40,72
1,40,73
1,40,74
1,40,75
1,40,76
1,40,77
1,40,78
1,40,79
1,40,80
1,40,81
1,40,82
1,40,83
1,40,84
1,40,85
1,40,86
1,40,87
1,40,88
1,40,89
1,40,90
1,40,91
1,40,92
1,40,93
1,40,94
1,40,95
1,40,96
1,40,97
1,40,98
1,40,99
1,40,100
1,40,101
1,40,102
1,40,103
1,40,104
1,41,70
1,41,71
1,41,72
1,41,73
1,41,74
1,41,75
1,41,76
1,41,77
1,41,78
1,41,79
1,41,80
1,41,81
1,41,82
1,41,83
1,41,84
1,41,85
1,41,86
1,41,87
1,41,88
1,41,89
1,41,90
1,41,91
1,41,92
1,41,93
1,41,94
1,41,95
1,41,96
1,41,97
1,41,98
1,41,99
1,41,100
1,41,101
1,41,102
1,41,103
1,41,104
1,42,70
1,42,71
1,42,72
1,42,73
1,42,74
1,42,75
1,42,76
1,42,77
1,42,78
1,42,79
1,42,80
1,42,81
1,42,82
1,42,83
1,42,84
1,42,85
1,42,86
1,42,87
1,42,88
1,42,89
1,42,90
1,42,91
1,42,92
1,42,93
1,42,94
1,42,95
1,42,96
1,42,97
1,42,98
1,42,99
1,42,100
1,42,101
1,42,102
1,42,103
1,42,104
1,43,70
1,43,71
1,43,72
1,43,73
1,43,74
1,43,75
1,43,76
1,43,77
1,43,78
1,43,79
1,43,80
1,43,81
1,43,82
1,43,83
1,43,84
1,43,85
1,43,86
1,43,87
1,43,88
1,43,89
1,43,90
1,43,91
1,43,92
1,43,93
1,43,94
1,43,95
1,43,96
1,43,97
1,43,98
1,43,99
1,43,100
1,43,101
1,43,102
1,43,103
1,43,104
1,44,70
1,44,71
1,44,72
1,44,73
1,44,74
1,44,75
1,44,76
1,44,77
1,44,78
1,44,79
1,44,80
1,44,81
1,44,82
1,44,83
1,44,84
1,44,85
1,44,86
1,44,87
1,44,88
1,44,89
1,44,90
1,44,91
1,44,92
1,44,93
1,44,94
1,44,95
1,44,96
1,44,97
1,44,98
1,44,99
1,44,100
1,44,101
1,44,102
1,44,103
1,44,104
1,45,70
1,45,71
1,45,72
1,45,73
1,45,74
1,45,75
1,45,76
1,45,77
1,45,78
1,45,79
1,45,80
1,45,81
1,45,82
1,45,83
1,45,84
1,45,85
1,45,86
1,45,87
1,45,88
1,45,89
1,45,90
1,45,91
1,45,92
1,45,93
1,45,94
1,45,95
1,45,96
1,45,97
1,45,98
1,45,99
1,45,100
1,45,101
1,45,102
1,45,103
1,45,104
1,46,70
1,46,71
1,46,72
1,46,73
1,46,74
1,46,75
1,46,76
1,46,77
1,46,78
1,46,79
1,46,80
1,46,81
1,46,82
1,46,83
1,46,84
1,46,85
1,46,86
1,46,87
1,46,88
1,46,89
1,46,90
1,46,91
1,46,92
1,46,93
1,46,94
1,46,95
1,46,96
1,46,97
1,46,98
1,46,99
1,46,100
1,46,101
1,46,102
1,46,103
1,46,104
1,47,70
1,47,71
1,47,72
1,47,73
1,47,74
1,47,75
1,47,76
1,47,77
1,47,78
1,47,79
1,47,80
1,47,81
1,47,82
1,47,83
1,47,84
1,47,85
1,47,86
1,47,87
1,47,88
1,47,89
1,47,90
1,47,91
1,47,92
1,47,93
1,47,94
1,47,95
1,47,96
1,47,97
1,47,98
1,47,99
1,47,100
1,47,101
1,47,102
1,47,103
1,47,104
1,48,70
1,48,71
1,48,72
1,48,73
1,48,74
1,48,75
1,48,76
1,48,77
1,48,78
1,48,79
1,48,80
1,48,81
1,48,82
1,48,83
1,48,84
1,48,85
1,48,86
1,48,87
1,48,88
1,48,89
1,48,90
1,48,91
1,48,92
1,48,93
1,48,94
1,48,95
1,48,96
1,48,97
1,48,98
1,48,99
1,48,100
1,48,101
1,48,102
1,48,103
1,48,104
1,49,70
1,49,71
1,49,72
1,49,73
1,49,74
1,49,75
1,49,76
1,49,77
1,49,78
1,49,79
1,49,80
1,49,81
1,49,82
1,49,83
1,49,84
1,49,85
1,49,86
1,49,87
1,49,88
1,49,89
1,49,90
1,49,91
1,49,92
1,49,93
1,49,94
1,49,95
1,49,96
1,49,97
1,49,98
1,49,99
1,49,100
1,49,101
1,49,102
1,49,103
1,49,104
1,50,70
1,50,71
1,50,72
1,50,73
1,50,74
1,50,75
1,50,76
1,50,77
1,50,78
1,50,79
1,50,80
1,50,81
1,50,82
1,50,83
1,50,84
1,50,85
1,50,86
1,50,87
1,50,88
1,50,89
1,50,90
1,50,91
1,50,92
1,50,93
1,50,94
1,50,95
1,50,96
1,50,97
1,50,98
1,50,99
1,50,100
1,50,101
1,50,102
1,50,103
1,50,104
1,51,70
1,51,71
1,51,72
1,51,73
1,51,74
1,51,75
1,51,76
1,51,77
1,51,78
1,51,79
1,51,80
1,51,81
1,51,82
1,51,83
1,51,84
1,51,85
1,51,86
1,51,87
1,51,88
1,51,89
1,51,90
1,51,91
1,51,92
1,51,93
1,51,94
1,51,95
1,51,96
1,51,97
1,51,98
1,51,99
1,51,100
1,51,101
1,51,102
1,51,103
1,51,104
1,52,70
1,52,71
1,52,72
1,52,73
1,52,74
1,52,75
1,52,76
1,52,77
1,52,78
1,52,79
1,52,80
1,52,81
1,52,82
1,52,83
1,52,84
1,52,85
1,52,86
1,52,87
1,52,88
1,52,89
1,52,90
1,52,91
1,52,92
1,52,93
1,52,94
1,52,95
1,52,96
1,52,97
1,52,98
1,52,99
1,52,100
1,52,101
1,52,102
1,52,103
1,52,104
1,53,70
1,53,71
1,53,72
1,53,73
1,53,74
1,53,75
1,53,76
1,53,77
1,53,78
1,53,79
1,53,80
1,53,81
1,53,82
1,53,83
1,53,84
1,53,85
1,53,86
1,53,87
1,53,88
1,53,89
1,53,90
1,53,91
1,53,92
1,53,93
1,53,94
1,53,95
1,53,96
1,53,97
1,53,98
1,53,99
1,53,100
1,53,101
1,53,102
1,53,103
1,53,104
1,54,70
1,54,71
1,54,72
1,54,73
1,54,74
1,54,75
1,54,76
1,54,77
1,54,78
1,54,79
1,54,80
1,54,81
1,54,82
1,54,83
1,54,84
1,54,85
1,54,86
1,54,87
1,54,88
1,54,89
1,54,90
1,54,91
1,54,92
1,54,93
1,54,94
1,54,95
1,54,96
1,54,97
1,54,98
1,54,99
1,54,100
1,54,101
1,54,102
1,54,103
1,54,104
1,55,70
1,55,71
1,55,72
1,55,73
1,55,74
1,55,75
1,55,76
1,55,77
1,55,78
1,55,79
1,55,80
1,55,81
1,55,82
1,55,83
1,55,84
1,55,85
1,55,86
1,55,87
1,55,88
1,55,89
1,55,90
1,55,91
1,55,92
1,55,93
1,55,94
1,55,95
1,55,96
1,55,97
1,55,98
1,55,99
1,55,100
1,55,101
1,55,102
1,55,103
1,55,104
1,56,70
1,56,71
1,56,72
1,56,73
1,56,74
1,56,75
1,56,76
1,56,77
1,56,78
1,56,79
1,56,80
1,56,81
1,56,82
1,56,83
1,56,84
1,56,85
1,56,86
1,56,87
1,56,88
1,56,89
1,56,90
1,56,91
1,56,92
1,56,93
1,56,94
1,56,95
1,56,96
1,56,97
1,56,98
1,56,99
1,56,100
1,56,101
1,56,102
1,56,103
1,56,104
1,57,70
1,57,71
1,57,72
1,57,73
1,57,74
1,57,75
1,57,76
1,57,77
1,57,78
1,57,79
1,57,80
1,57,81
1,57,82
1,57,83
1,57,84
1,57,85
1,57,86
1,57,87
1,57,88
1,57,89
1,57,90
1,57,91
1,57,92
1,57,93
1,57,94
1,57,95
1,57,96
1,57,97
1,57,98
1,57,99
1,57,100
1,57,101
1,57,102
1,57,103
1,57,104
1,58,70
1,58,71
1,58,72
1,58,73
1,58,74
1,58,75
1,58,76
1,58,77
1,58,78
1,58,79
1,58,80
1,58,81
1,58,82
1,58,83
1,58,84
1,58,85
1,58,86
1,58,87
1,58,88
1,58,89
1,58,90
1,58,91
1,58,92
1,58,93
1,58,94
1,58,95
1,58,96
1,58,97
1,58,98
1,58,99
1,58,100
1,58,101
1,58,102
1,58,103
1,58,104
1,59,70
1,59,71
1,59,72
1,59,73
1,59,74
1,59,75
1,59,76
1,59,77
1,59,78
1,59,79
1,59,80
1,59,81
1,59,82
1,59,83
1,59,84
1,59,85
1,59,86
1,59,87
1,59,88
1,59,89
1,59,90
1,59,91
1,59,92
1,59,93
1,59,94
1,59,95
1,59,96
1,59,97
1,59,98
1,59,99
1,59,100
1,59,101
1,59,102
1,59,103
1,59,104
1,60,70
1,60,71
1,60,72
1,60,73
1,60,74
1,60,75
1,60,76
1,60,77
1,60,78
1,60,79
1,60,80
1,60,81
1,60,82
1,60,83
1,60,84
1,60,85
1,60,86
1,60,87
1,60,88
1,60,89
1,60,90
1,60,91
1,60,92
1,60,93
1,60,94
1,60,95
1,60,96
1,60,97
1,60,98
1,60,99
1,60,100
1,60,101
1,60,102
1,60,103
1,60,104
1,61,70
1,61,71
1,61,72
1,61,73
1,61,74
1,61,75
1,61,76
1,61,77
1,61,78
1,61,79
1,61,80
1,61,81
1,61,82
1,61,83
1,61,84
1,61,85
1,61,86
1,61,87
1,61,88
1,61,89
1,61,90
1,61,91
1,61,92
1,61,93
1,61,94
1,61,95
1,61,96
1,61,97
1,61,98
1,61,99
1,61,100
1,61,101
1,61,102
1,61,103
1,61,104
1,62,70
1,62,71
1,62,72
1,62,73
1,62,74
1,62,75
1,62,76
1,62,77
1,62,78
1,62,79
1,62,80
1,62,81
1,62,82
1,62,83
1,62,84
1,62,85
1,62,86
1,62,87
1,62,88
1,62,89
1,62,90
1,62,91
1,62,92
1,62,93
1,62,94
1,62,95
1,62,96
1,62,97
1,62,98
1,62,99
1,62,100
1,62,101
1,62,102
1,62,103
1,62,104
1,63,70
1,63,71
1,63,72
1,63,73
1,63,74
1,63,75
1,63,76
1,63,77
1,63,78
1,63,79
1,63,80
1,63,81
1,63,82
1,63,83
1,63,84
1,63,85
1,63,86
1,63,87
1,63,88
1,63,89
1,63,90
1,63,91
1,63,92
1,63,93
1,63,94
1,63,95
1,63,96
1,63,97
1,63,98
1,63,99
1,63,100
1,63,101
1,63,102
1,63,103
1,63,104
1,64,70
1,64,71
1,64,72
1,64,73
1,64,74
1,64,75
1,64,76
1,64,77
1,64,78
1,64,79
1,64,80
1,64,81
1,64,82
1,64,83
1,64,84
1,64,85
1,64,86
1,64,87
1,64,88
1,64,89
1,64,90
1,64,91
1,64,92
1,64,93
1,64,94
1,64,95
1,64,96
1,64,97
1,64,98
1,64,99
1,64,100
1,64,101
1,64,102
1,64,103
1,64,104
1,65,70
1,65,71
1,65,72
1,65,73
1,65,74
1,65,75
1,65,76
1,65,77
1,65,78
1,65,79
1,65,80
1,65,81
1,65,82
1,65,83
1,65,84
1,65,85
1,65,86
1,65,87
1,65,88
1,65,89
1,65,90
1,65,91
1,65,92
1,65,93
1,65,94
1,65,95
1,65,96
1,65,97
1,65,98
1,65,99
1,65,100
1,65,101
1,65,102
1,65,103
1,65,104
1,66,70
1,66,71
1,66,72
1,66,73
1,66,74
1,66,75
1,66,76
1,66,77
1,66,78
1,66,79
1,66,80
1,66,81
1,66,82
1,66,83
1,66,84
1,66,85
1,66,86
1,66,87
1,66,88
1,66,89
