K1,K2,K3
0,55,120
0,55,121
0,55,122
0,55,123
0,55,124
0,55,125
0,55,126
0,55,127
0,55,128
0,55,129
0,55,130
0,55,131
0,55,132
0,55,133
0,55,134
0,55,135
0,55,136
0,55,137
0,55,138
0,55,139
0,55,140
0,55,141
0,55,142
0,55,143
0,55,144
0,55,145
0,55,146
0,55,147
0,55,148
0,55,149
0,56,100
0,56,101
0,56,102
0,56,103
0,56,104
0,56,105
0,56,106
0,56,107
0,56,108
0,56,109
0,56,110
0,56,111
0,56,112
0,56,113
0,56,114
0,56,115
0,56,116
0,56,117
0,56,118
0,56,119
0,56,120
0,56,121
0,56,122
0,56,123
0,56,124
0,56,125
0,56,126
0,56,127
0,56,128
0,56,129
0,56,130
0,56,131
0,56,132
0,56,133
0,56,134
0,56,135
0,56,136
0,56,137
0,56,138
0,56,139
0,56,140
0,56,141
0,56,142
0,56,143
0,56,144
0,56,145
0,56,146
0,56,147
0,56,148
0,56,149
0,57,100
0,57,101
0,57,102
0,57,103
0,57,104
0,57,105
0,57,106
0,57,107
0,57,108
0,57,109
0,57,110
0,57,111
0,57,112
0,57,113
0,57,114
0,57,115
0,57,116
0,57,117
0,57,118
0,57,119
0,57,120
0,57,121
0,57,122
0,57,123
0,57,124
0,57,125
0,57,126
0,57,127
0,57,128
0,57,129
0,57,130
0,57,131
0,57,132
0,57,133
0,57,134
0,57,135
0,57,136
0,57,137
0,57,138
0,57,139
0,57,140
0,57,141
0,57,142
0,57,143
0,57,144
0,57,145
0,57,146
0,57,147
0,57,148
0,57,149
0,58,100
0,58,101
0,58,102
0,58,103
0,58,104
0,58,105
0,58,106
0,58,107
0,58,108
0,58,109
0,58,110
0,58,111
0,58,112
0,58,113
0,58,114
0,58,115
0,58,116
0,58,117
0,58,118
0,58,119
0,58,120
0,58,121
0,58,122
0,58,123
0,58,124
0,58,125
0,58,126
0,58,127
0,58,128
0,58,129
0,58,130
0,58,131
0,58,132
0,58,133
0,58,134
0,58,135
0,58,136
0,58,137
0,58,138
0,58,139
0,58,140
0,58,141
0,58,142
0,58,143
0,58,144
0,58,145
0,58,146
0,58,147
0,58,148
0,58,149
0,59,100
0,59,101
0,59,102
0,59,103
0,59,104
0,59,105
0,59,106
0,59,107
0,59,108
0,59,109
0,59,110
0,59,111
0,59,112
0,59,113
0,59,114
0,59,115
0,59,116
0,59,117
0,59,118
0,59,119
0,59,120
0,59,121
0,59,122
0,59,123
0,59,124
0,59,125
0,59,126
0,59,127
0,59,128
0,59,129
0,59,130
0,59,131
0,59,132
0,59,133
0,59,134
0,59,135
0,59,136
0,59,137
0,59,138
0,59,139
0,59,140
0,59,141
0,59,142
0,59,143
0,59,144
0,59,145
0,59,146
0,59,147
0,59,148
0,59,149
0,60,100
0,60,101
0,60,102
0,60,103
0,60,104
0,60,105
0,60,106
0,60,107
0,60,108
0,60,109
0,60,110
0,60,111
0,60,112
0,60,113
0,60,114
0,60,115
0,60,116
0,60,117
0,60,118
0,60,119
0,60,120
0,60,121
0,60,122
0,60,123
0,60,124
0,60,125
0,60,126
0,60,127
0,60,128
0,60,129
0,60,130
0,60,131
0,60,132
0,60,133
0,60,134
0,60,135
0,60,136
0,60,137
0,60,138
0,60,139
0,60,140
0,60,141
0,60,142
0,60,143
0,60,144
0,60,145
0,60,146
0,60,147
0,60,148
0,60,149
0,61,100
0,61,101
0,61,102
0,61,103
0,61,104
0,61,105
0,61,106
0,61,107
0,61,108
0,61,109
0,61,110
0,61,111
0,61,112
0,61,113
0,61,114
0,61,115
0,61,116
0,61,117
0,61,118
0,61,119
0,61,120
0,61,121
0,61,122
0,61,123
0,61,124
0,61,125
0,61,126
0,61,127
0,61,128
0,61,129
0,61,130
0,61,131
0,61,132
0,61,133
0,61,134
0,61,135
0,61,136
0,61,137
0,61,138
0,61,139
0,61,140
0,61,141
0,61,142
0,61,143
0,61,144
0,61,145
0,61,146
0,61,147
0,61,148
0,61,149
0,62,100
0,62,101
0,62,102
0,62,103
0,62,104
0,62,105
0,62,106
0,62,107
0,62,108
0,62,109
0,62,110
0,62,111
0,62,112
0,62,113
0,62,114
0,62,115
0,62,116
0,62,117
0,62,118
0,62,119
0,62,120
0,62,121
0,62,122
0,62,123
0,62,124
0,62,125
0,62,126
0,62,127
0,62,128
0,62,129
0,62,130
0,62,131
0,62,132
0,62,133
0,62,134
0,62,135
0,62,136
0,62,137
0,62,138
0,62,139
0,62,140
0,62,141
0,62,142
0,62,143
0,62,144
0,62,145
0,62,146
0,62,147
0,62,148
0,62,149
0,63,100
0,63,101
0,63,102
0,63,103
0,63,104
0,63,105
0,63,106
0,63,107
0,63,108
0,63,109
0,63,110
0,63,111
0,63,112
0,63,113
0,63,114
0,63,115
0,63,116
0,63,117
0,63,118
0,63,119
0,63,120
0,63,121
0,63,122
0,63,123
0,63,124
0,63,125
0,63,126
0,63,127
0,63,128
0,63,129
0,63,130
0,63,131
0,63,132
0,63,133
0,63,134
0,63,135
0,63,136
0,63,137
0,63,138
0,63,139
0,63,140
0,63,141
0,63,142
0,63,143
0,63,144
0,63,145
0,63,146
0,63,147
0,63,148
0,63,149
0,64,100
0,64,101
0,64,102
0,64,103
0,64,104
0,64,105
0,64,106
0,64,107
0,64,108
0,64,109
0,64,110
0,64,111
0,64,112
0,64,113
0,64,114
0,64,115
0,64,116
0,64,117
0,64,118
0,64,119
0,64,120
0,64,121
0,64,122
0,64,123
0,64,124
0,64,125
0,64,126
0,64,127
0,64,128
0,64,129
0,64,130
0,64,131
0,64,132
0,64,133
0,64,134
0,64,135
0,64,136
0,64,137
0,64,138
0,64,139
0,64,140
0,64,141
0,64,142
0,64,143
0,64,144
0,64,145
0,64,146
0,64,147
0,64,148
0,64,149
0,65,100
0,65,101
0,65,102
0,65,103
0,65,104
0,65,105
0,65,106
0,65,107
0,65,108
0,65,109
0,65,110
0,65,111
0,65,112
0,65,113
0,65,114
0,65,115
0,65,116
0,65,117
0,65,118
0,65,119
0,65,120
0,65,121
0,65,122
0,65,123
0,65,124
0,65,125
0,65,126
0,65,127
0,65,128
0,65,129
0,65,130
0,65,131
0,65,132
0,65,133
0,65,134
0,65,135
0,65,136
0,65,137
0,65,138
0,65,139
0,65,140
0,65,141
0,65,142
0,65,143
0,65,144
0,65,145
0,65,146
0,65,147
0,65,148
0,65,149
0,66,100
0,66,101
0,66,102
0,66,103
0,66,104
0,66,105
0,66,106
0,66,107
0,66,108
0,66,109
0,66,110
0,66,111
0,66,112
0,66,113
0,66,114
0,66,115
0,66,116
0,66,117
0,66,118
0,66,119
0,66,120
0,66,121
0,66,122
0,66,123
0,66,124
0,66,125
0,66,126
0,66,127
0,66,128
0,66,129
0,66,130
0,66,131
0,66,132
0,66,133
0,66,134
0,66,135
0,66,136
0,66,137
0,66,138
0,66,139
0,66,140
0,66,141
0,66,142
0,66,143
0,66,144
0,66,145
0,66,146
0,66,147
0,66,148
0,66,149
0,67,100
0,67,101
0,67,102
0,67,103
0,67,104
0,67,105
0,67,106
0,67,107
0,67,108
0,67,109
0,67,110
0,67,111
0,67,112
0,67,113
0,67,114
0,67,115
0,67,116
0,67,117
0,67,118
0,67,119
0,67,120
0,67,121
0,67,122
0,67,123
0,67,124
0,67,125
0,67,126
0,67,127
0,67,128
0,67,129
0,67,130
0,67,131
0,67,132
0,67,133
0,67,134
0,67,135
0,67,136
0,67,137
0,67,138
0,67,139
0,67,140
0,67,141
0,67,142
0,67,143
0,67,144
0,67,145
0,67,146
0,67,147
0,67,148
0,67,149
0,68,100
0,68,101
0,68,102
0,68,103
0,68,104
0,68,105
0,68,106
0,68,107
0,68,108
0,68,109
0,68,110
0,68,111
0,68,112
0,68,113
0,68,114
0,68,115
0,68,116
0,68,117
0,68,118
0,68,119
0,68,120
0,68,121
0,68,122
0,68,123
0,68,124
0,68,125
0,68,126
0,68,127
0,68,128
0,68,129
0,68,130
0,68,131
0,68,132
0,68,133
0,68,134
0,68,135
0,68,136
0,68,137
0,68,138
0,68,139
0,68,140
0,68,141
0,68,142
0,68,143
0,68,144
0,68,145
0,68,146
0,68,147
0,68,148
0,68,149
0,69,100
0,69,101
0,69,102
0,69,103
0,69,104
0,69,105
0,69,106
0,69,107
0,69,108
0,69,109
0,69,110
0,69,111
0,69,112
0,69,113
0,69,114
0,69,115
0,69,116
0,69,117
0,69,118
0,69,119
0,69,120
0,69,121
0,69,122
0,69,123
0,69,124
0,69,125
0,69,126
0,69,127
0,69,128
0,69,129
0,69,130
0,69,131
0,69,132
0,69,133
0,69,134
0,69,135
0,69,136
0,69,137
0,69,138
0,69,139
0,69,140
0,69,141
0,69,142
0,69,143
0,69,144
0,69,145
0,69,146
0,69,147
0,69,148
0,69,149
0,70,100
0,70,101
0,70,102
0,70,103
0,70,104
0,70,105
0,70,106
0,70,107
0,70,108
0,70,109
0,70,110
0,70,111
0,70,112
0,70,113
0,70,114
0,70,115
0,70,116
0,70,117
0,70,118
0,70,119
0,70,120
0,70,121
0,70,122
0,70,123
0,70,124
0,70,125
0,70,126
0,70,127
0,70,128
0,70,129
0,70,130
0,70,131
0,70,132
0,70,133
0,70,134
0,70,135
0,70,136
0,70,137
0,70,138
0,70,139
0,70,140
0,70,141
0,70,142
0,70,143
0,70,144
0,70,145
0,70,146
0,70,147
0,70,148
0,70,149
0,71,100
0,71,101
0,71,102
0,71,103
0,71,104
0,71,105
0,71,106
0,71,107
0,71,108
0,71,109
0,71,110
0,71,111
0,71,112
0,71,113
0,71,114
0,71,115
0,71,116
0,71,117
0,71,118
0,71,119
0,71,120
0,71,121
0,71,122
0,71,123
0,71,124
0,71,125
0,71,126
0,71,127
0,71,128
0,71,129
0,71,130
0,71,131
0,71,132
0,71,133
0,71,134
0,71,135
0,71,136
0,71,137
0,71,138
0,71,139
0,71,140
0,71,141
0,71,142
0,71,143
0,71,144
0,71,145
0,71,146
0,71,147
0,71,148
0,71,149
0,72,100
0,72,101
0,72,102
0,72,103
0,72,104
0,72,105
0,72,106
0,72,107
0,72,108
0,72,109
0,72,110
0,72,111
0,72,112
0,72,113
0,72,114
0,72,115
0,72,116
0,72,117
0,72,118
0,72,119
0,72,120
0,72,121
0,72,122
0,72,123
0,72,124
0,72,125
0,72,126
0,72,127
0,72,128
0,72,129
0,72,130
0,72,131
0,72,132
0,72,133
0,72,134
0,72,135
0,72,136
0,72,137
0,72,138
0,72,139
0,72,140
0,72,141
0,72,142
0,72,143
0,72,144
0,72,145
0,72,146
0,72,147
0,72,148
0,72,149
0,73,100
0,73,101
0,73,102
0,73,103
0,73,104
0,73,105
0,73,106
0,73,107
0,73,108
0,73,109
0,73,110
0,73,111
0,73,112
0,73,113
0,73,114
0,73,115
0,73,116
0,73,117
0,73,118
0,73,119
0,73,120
0,73,121
0,73,122
0,73,123
0,73,124
0,73,125
0,73,126
0,73,127
0,73,128
0,73,129
0,73,130
0,73,131
0,73,132
0,73,133
0,73,134
0,73,135
0,73,136
0,73,137
0,73,138
0,73,139
0,73,140
0,73,141
0,73,142
0,73,143
0,73,144
0,73,145
0,73,146
0,73,147
0,73,148
0,73,149
0,74,100
0,74,101
0,74,102
0,74,103
0,74,104
0,74,105
0,74,106
0,74,107
0,74,108
0,74,109
0,74,110
0,74,111
0,74,112
0,74,113
0,74,114
0,74,115
0,74,116
0,74,117
0,74,118
0,74,119
0,74,120
0,74,121
0,74,122
0,74,123
0,74,124
0,74,125
0,74,126
0,74,127
0,74,128
0,74,129
0,74,130
0,74,131
0,74,132
0,74,133
0,74,134
0,74,135
0,74,136
0,74,137
0,74,138
0,74,139
0,74,140
0,74,141
0,74,142
0,74,143
0,74,144
0,74,145
0,74,146
0,74,147
0,74,148
0,74,149
0,75,100
0,75,101
0,75,102
0,75,103
0,75,104
0,75,105
0,75,106
0,75,107
0,75,108
0,75,109
0,75,110
0,75,111
0,75,112
0,75,113
0,75,114
0,75,115
0,75,116
0,75,117
0,75,118
0,75,119
0,75,120
0,75,121
0,75,122
0,75,123
0,75,124
0,75,125
0,75,126
0,75,127
0,75,128
0,75,129
0,75,130
0,75,131
0,75,132
0,75,133
0,75,134
0,75,135
0,75,136
0,75,137
0,75,138
0,75,139
0,75,140
0,75,141
0,75,142
0,75,143
0,75,144
0,75,145
0,75,146
0,75,147
0,75,148
0,75,149
0,76,100
0,76,101
0,76,102
0,76,103
0,76,104
0,76,105
0,76,106
0,76,107
0,76,108
0,76,109
0,76,110
0,76,111
0,76,112
0,76,113
0,76,114
0,76,115
0,76,116
0,76,117
0,76,118
0,76,119
0,76,120
0,76,121
0,76,122
0,76,123
0,76,124
0,76,125
0,76,126
0,76,127
0,76,128
0,76,129
0,76,130
0,76,131
0,76,132
0,76,133
0,76,134
0,76,135
0,76,136
0,76,137
0,76,138
0,76,139
0,76,140
0,76,141
0,76,142
0,76,143
0,76,144
0,76,145
0,76,146
0,76,147
0,76,148
0,76,149
0,77,100
0,77,101
0,77,102
0,77,103
0,77,104
0,77,105
0,77,106
0,77,107
0,77,108
0,77,109
0,77,110
0,77,111
0,77,112
0,77,113
0,77,114
0,77,115
0,77,116
0,77,117
0,77,118
0,77,119
0,77,120
0,77,121
0,77,122
0,77,123
0,77,124
0,77,125
0,77,126
0,77,127
0,77,128
0,77,129
0,77,130
0,77,131
0,77,132
0,77,133
0,77,134
0,77,135
0,77,136
0,77,137
0,77,138
0,77,139
0,77,140
0,77,141
0,77,142
0,77,143
0,77,144
0,77,145
0,77,146
0,77,147
0,77,148
0,77,149
0,78,100
0,78,101
0,78,102
0,78,103
0,78,104
0,78,105
0,78,106
0,78,107
0,78,108
0,78,109
0,78,110
0,78,111
0,78,112
0,78,113
0,78,114
0,78,115
0,78,116
0,78,117
0,78,118
0,78,119
0,78,120
0,78,121
0,78,122
0,78,123
0,78,124
0,78,125
0,78,126
0,78,127
0,78,128
0,78,129
0,78,130
0,78,131
0,78,132
0,78,133
0,78,134
0,78,135
0,78,136
0,78,137
0,78,138
0,78,139
0,78,140
0,78,141
0,78,142
0,78,143
0,78,144
0,78,145
0,78,146
0,78,147
0,78,148
0,78,149
0,79,100
0,79,101
0,79,102
0,79,103
0,79,104
0,79,105
0,79,106
0,79,107
0,79,108
0,79,109
0,79,110
0,79,111
0,79,112
0,79,113
0,79,114
0,79,115
0,79,116
0,79,117
0,79,118
0,79,119
0,79,120
0,79,121
0,79,122
0,79,123
0,79,124
0,79,125
0,79,126
0,79,127
0,79,128
0,79,129
0,79,130
0,79,131
0,79,132
0,79,133
0,79,134
0,79,135
0,79,136
0,79,137
0,79,138
0,79,139
0,79,140
0,79,141
0,79,142
0,79,143
0,79,144
0,79,145
0,79,146
0,79,147
0,79,148
0,79,149
0,80,100
0,80,101
0,80,102
0,80,103
0,80,104
0,80,105
0,80,106
0,80,107
0,80,108
0,80,109
0,80,110
0,80,111
0,80,112
0,80,113
0,80,114
0,80,115
0,80,116
0,80,117
0,80,118
0,80,119
0,80,120
0,80,121
0,80,122
0,80,123
0,80,124
0,80,125
0,80,126
0,80,127
0,80,128
0,80,129
0,80,130
0,80,131
0,80,132
0,80,133
0,80,134
0,80,135
0,80,136
0,80,137
0,80,138
0,80,139
0,80,140
0,80,141
0,80,142
0,80,143
0,80,144
0,80,145
0,80,146
0,80,147
0,80,148
0,80,149
0,81,100
0,81,101
0,81,102
0,81,103
0,81,104
0,81,105
0,81,106
0,81,107
0,81,108
0,81,109
0,81,110
0,81,111
0,81,112
0,81,113
0,81,114
0,81,115
0,81,116
0,81,117
0,81,118
0,81,119
0,81,120
0,81,121
0,81,122
0,81,123
0,81,124
0,81,125
0,81,126
0,81,127
0,81,128
0,81,129
0,81,130
0,81,131
0,81,132
0,81,133
0,81,134
0,81,135
0,81,136
0,81,137
0,81,138
0,81,139
0,81,140
0,81,141
0,81,142
0,81,143
0,81,144
0,81,145
0,81,146
0,81,147
0,81,148
0,81,149
0,82,100
0,82,101
0,82,102
0,82,103
0,82,104
0,82,105
0,82,106
0,82,107
0,82,108
0,82,109
0,82,110
0,82,111
0,82,112
0,82,113
0,82,114
0,82,115
0,82,116
0,82,117
0,82,118
0,82,119
0,82,120
0,82,121
0,82,122
0,82,123
0,82,124
0,82,125
0,82,126
0,82,127
0,82,128
0,82,129
0,82,130
0,82,131
0,82,132
0,82,133
0,82,134
0,82,135
0,82,136
0,82,137
0,82,138
0,82,139
0,82,140
0,82,141
0,82,142
0,82,143
0,82,144
0,82,145
0,82,146
0,82,147
0,82,148
0,82,149
0,83,100
0,83,101
0,83,102
0,83,103
0,83,104
0,83,105
0,83,106
0,83,107
0,83,108
0,83,109
0,83,110
0,83,111
0,83,112
0,83,113
0,83,114
0,83,115
0,83,116
0,83,117
0,83,118
0,83,119
0,83,120
0,83,121
0,83,122
0,83,123
0,83,124
0,83,125
0,83,126
0,83,127
0,83,128
0,83,129
0,83,130
0,83,131
0,83,132
0,83,133
0,83,134
0,83,135
0,83,136
0,83,137
0,83,138
0,83,139
0,83,140
0,83,141
0,83,142
0,83,143
0,83,144
0,83,145
0,83,146
0,83,147
0,83,148
0,83,149
0,84,100
0,84,101
0,84,102
0,84,103
0,84,104
0,84,105
0,84,106
0,84,107
0,84,108
0,84,109
0,84,110
0,84,111
0,84,112
0,84,113
0,84,114
0,84,115
0,84,116
0,84,117
0,84,118
0,84,119
0,84,120
0,84,121
0,84,122
0,84,123
0,84,124
0,84,125
0,84,126
0,84,127
0,84,128
0,84,129
0,84,130
0,84,131
0,84,132
0,84,133
0,84,134
0,84,135
0,84,136
0,84,137
0,84,138
0,84,139
0,84,140
0,84,141
0,84,142
0,84,143
0,84,144
0,84,145
0,84,146
0,84,147
0,84,148
0,84,149
0,85,100
0,85,101
0,85,102
0,85,103
0,85,104
0,85,105
0,85,106
0,85,107
0,85,108
0,85,109
0,85,110
0,85,111
0,85,112
0,85,113
0,85,114
0,85,115
0,85,116
0,85,117
0,85,118
0,85,119
0,85,120
0,85,121
0,85,122
0,85,123
0,85,124
0,85,125
0,85,126
0,85,127
0,85,128
0,85,129
0,85,130
0,85,131
0,85,132
0,85,133
0,85,134
0,85,135
0,85,136
0,85,137
0,85,138
0,85,139
0,85,140
0,85,141
0,85,142
0,85,143
0,85,144
0,85,145
0,85,146
0,85,147
0,85,148
0,85,149
0,86,100
0,86,101
0,86,102
0,86,103
0,86,104
0,86,105
0,86,106
0,86,107
0,86,108
0,86,109
0,86,110
0,86,111
0,86,112
0,86,113
0,86,114
0,86,115
0,86,116
0,86,117
0,86,118
0,86,119
0,86,120
0,86,121
0,86,122
0,86,123
0,86,124
0,86,125
0,86,126
0,86,127
0,86,128
0,86,129
0,86,130
0,86,131
0,86,132
0,86,133
0,86,134
0,86,135
0,86,136
0,86,137
0,86,138
0,86,139
0,86,140
0,86,141
0,86,142
0,86,143
0,86,144
0,86,145
0,86,146
0,86,147
0,86,148
0,86,149
0,87,100
0,87,101
0,87,102
0,87,103
0,87,104
0,87,105
0,87,106
0,87,107
0,87,108
0,87,109
0,87,110
0,87,111
0,87,112
0,87,113
0,87,114
0,87,115
0,87,116
0,87,117
0,87,118
0,87,119
0,87,120
0,87,121
0,87,122
0,87,123
0,87,124
0,87,125
0,87,126
0,87,127
0,87,128
0,87,129
0,87,130
0,87,131
0,87,132
0,87,133
0,87,134
0,87,135
0,87,136
0,87,137
0,87,138
0,87,139
0,87,140
0,87,141
0,87,142
0,87,143
0,87,144
0,87,145
0,87,146
0,87,147
0,87,148
0,87,149
0,88,100
0,88,101
0,88,102
0,88,103
0,88,104
0,88,105
0,88,106
0,88,107
0,88,108
0,88,109
0,88,110
0,88,111
0,88,112
0,88,113
0,88,114
0,88,115
0,88,116
0,88,117
0,88,118
0,88,119
0,88,120
0,88,121
0,88,122
0,88,123
0,88,124
0,88,125
0,88,126
0,88,127
0,88,128
0,88,129
0,88,130
0,88,131
0,88,132
0,88,133
0,88,134
0,88,135
0,88,136
0,88,137
0,88,138
0,88,139
0,88,140
0,88,141
0,88,142
0,88,143
0,88,144
0,88,145
0,88,146
0,88,147
0,88,148
0,88,149
0,89,100
0,89,101
0,89,102
0,89,103
0,89,104
0,89,105
0,89,106
0,89,107
0,89,108
0,89,109
0,89,110
0,89,111
0,89,112
0,89,113
0,89,114
0,89,115
0,89,116
0,89,117
0,89,118
0,89,119
0,89,120
0,89,121
0,89,122
0,89,123
0,89,124
0,89,125
0,89,126
0,89,127
0,89,128
0,89,129
0,89,130
0,89,131
0,89,132
0,89,133
0,89,134
0,89,135
0,89,136
0,89,137
0,89,138
0,89,139
0,89,140
0,89,141
0,89,142
0,89,143
0,89,144
0,89,145
0,89,146
0,89,147
0,89,148
0,89,149
0,90,100
0,90,101
0,90,102
0,90,103
0,90,104
0,90,105
0,90,106
0,90,107
0,90,108
0,90,109
0,90,110
0,90,111
0,90,112
0,90,113
0,90,114
0,90,115
0,90,116
0,90,117
0,90,118
0,90,119
0,90,120
0,90,121
0,90,122
0,90,123
0,90,124
0,90,125
0,90,126
0,90,127
0,90,128
0,90,129
0,90,130
0,90,131
0,90,132
0,90,133
0,90,134
0,90,135
0,90,136
0,90,137
0,90,138
0,90,139
0,90,140
0,90,141
0,90,142
0,90,143
0,90,144
0,90,145
0,90,146
0,90,147
0,90,148
0,90,149
0,91,100
0,91,101
0,91,102
0,91,103
0,91,104
0,91,105
0,91,106
0,91,107
0,91,108
0,91,109
0,91,110
0,91,111
0,91,112
0,91,113
0,91,114
0,91,115
0,91,116
0,91,117
0,91,118
0,91,119
0,91,120
0,91,121
0,91,122
0,91,123
0,91,124
0,91,125
0,91,126
0,91,127
0,91,128
0,91,129
0,91,130
0,91,131
0,91,132
0,91,133
0,91,134
0,91,135
0,91,136
0,91,137
0,91,138
0,91,139
0,91,140
0,91,141
0,91,142
0,91,143
0,91,144
0,91,145
0,91,146
0,91,147
0,91,148
0,91,149
0,92,100
0,92,101
0,92,102
0,92,103
0,92,104
0,92,105
0,92,106
0,92,107
0,92,108
0,92,109
0,92,110
0,92,111
0,92,112
0,92,113
0,92,114
0,92,115
0,92,116
0,92,117
0,92,118
0,92,119
0,92,120
0,92,121
0,92,122
0,92,123
0,92,124
0,92,125
0,92,126
0,92,127
0,92,128
0,92,129
0,92,130
0,92,131
0,92,132
0,92,133
0,92,134
0,92,135
0,92,136
0,92,137
0,92,138
0,92,139
0,92,140
0,92,141
0,92,142
0,92,143
0,92,144
0,92,145
0,92,146
0,92,147
0,92,148
0,92,149
0,93,100
0,93,101
0,93,102
0,93,103
0,93,104
0,93,105
0,93,106
0,93,107
0,93,108
0,93,109
0,93,110
0,93,111
0,93,112
0,93,113
0,93,114
0,93,115
0,93,116
0,93,117
0,93,118
0,93,119
0,93,120
0,93,121
0,93,122
0,93,123
0,93,124
0,93,125
0,93,126
0,93,127
0,93,128
0,93,129
0,93,130
0,93,131
0,93,132
0,93,133
0,93,134
0,93,135
0,93,136
0,93,137
0,93,138
0,93,139
0,93,140
0,93,141
0,93,142
0,93,143
0,93,144
0,93,145
0,93,146
0,93,147
0,93,148
0,93,149
0,94,100
0,94,101
0,94,102
0,94,103
0,94,104
0,94,105
0,94,106
0,94,107
0,94,108
0,94,109
0,94,110
0,94,111
0,94,112
0,94,113
0,94,114
0,94,115
0,94,116
0,94,117
0,94,118
0,94,119
0,94,120
0,94,121
0,94,122
0,94,123
0,94,124
0,94,125
0,94,126
0,94,127
0,94,128
0,94,129
0,94,130
0,94,131
0,94,132
0,94,133
0,94,134
0,94,135
0,94,136
0,94,137
0,94,138
0,94,139
0,94,140
0,94,141
0,94,142
0,94,143
0,94,144
0,94,145
0,94,146
0,94,147
0,94,148
0,94,149
0,95,100
0,95,101
0,95,102
0,95,103
0,95,104
0,95,105
0,95,106
0,95,107
0,95,108
0,95,109
0,95,110
0,95,111
0,95,112
0,95,113
0,95,114
0,95,115
0,95,116
0,95,117
0,95,118
0,95,119
0,95,120
0,95,121
0,95,122
0,95,123
0,95,124
0,95,125
0,95,126
0,95,127
0,95,128
0,95,129
0,95,130
0,95,131
0,95,132
0,95,133
0,95,134
0,95,135
0,95,136
0,95,137
0,95,138
0,95,139
0,95,140
0,95,141
0,95,142
0,95,143
0,95,144
0,95,145
0,95,146
0,95,147
0,95,148
0,95,149
0,96,100
0,96,101
0,96,102
0,96,103
0,96,104
0,96,105
0,96,106
0,96,107
0,96,108
0,96,109
0,96,110
0,96,111
0,96,112
0,96,113
0,96,114
0,96,115
0,96,116
0,96,117
0,96,118
0,96,119
0,96,120
0,96,121
0,96,122
0,96,123
0,96,124
0,96,125
0,96,126
0,96,127
0,96,128
0,96,129
