K1,K2,K3
1,38,65
1,38,66
1,38,67
1,38,68
1,38,69
1,38,70
1,38,71
1,38,72
1,38,73
1,38,74
1,39,50
1,39,51
1,39,52
1,39,53
1,39,54
1,39,55
1,39,56
1,39,57
1,39,58
1,39,59
1,39,60
1,39,61
1,39,62
1,39,63
1,39,64
1,39,65
1,39,66
1,39,67
1,39,68
1,39,69
1,39,70
1,39,71
1,39,72
1,39,73
1,39,74
1,40,50
1,40,51
1,40,52
1,40,53
1,40,54
1,40,55
1,40,56
1,40,57
1,40,58
1,40,59
1,40,60
1,40,61
1,40,62
1,40,63
1,40,64
1,40,65
1,40,66
1,40,67
1,40,68
1,40,69
1,40,70
1,40,71
1,40,72
1,40,73
1,40,74
1,41,50
1,41,51
1,41,52
1,41,53
1,41,54
1,41,55
1,41,56
1,41,57
1,41,58
1,41,59
1,41,60
1,41,61
1,41,62
1,41,63
1,41,64
1,41,65
1,41,66
1,41,67
1,41,68
1,41,69
1,41,70
1,41,71
1,41,72
1,41,73
1,41,74
1,42,50
1,42,51
1,42,52
1,42,53
1,42,54
1,42,55
1,42,56
1,42,57
1,42,58
1,42,59
1,42,60
1,42,61
1,42,62
1,42,63
1,42,64
1,42,65
1,42,66
1,42,67
1,42,68
1,42,69
1,42,70
1,42,71
1,42,72
1,42,73
1,42,74
1,43,50
1,43,51
1,43,52
1,43,53
1,43,54
1,43,55
1,43,56
1,43,57
1,43,58
1,43,59
1,43,60
1,43,61
1,43,62
1,43,63
1,43,64
1,43,65
1,43,66
1,43,67
1,43,68
1,43,69
1,43,70
1,43,71
1,43,72
1,43,73
1,43,74
1,44,50
1,44,51
1,44,52
1,44,53
1,44,54
1,44,55
1,44,56
1,44,57
1,44,58
1,44,59
1,44,60
1,44,61
1,44,62
1,44,63
1,44,64
1,44,65
1,44,66
1,44,67
1,44,68
1,44,69
1,44,70
1,44,71
1,44,72
1,44,73
1,44,74
1,45,50
1,45,51
1,45,52
1,45,53
1,45,54
1,45,55
1,45,56
1,45,57
1,45,58
1,45,59
1,45,60
1,45,61
1,45,62
1,45,63
1,45,64
1,45,65
1,45,66
1,45,67
1,45,68
1,45,69
1,45,70
1,45,71
1,45,72
1,45,73
1,45,74
1,46,50
1,46,51
1,46,52
1,46,53
1,46,54
1,46,55
1,46,56
1,46,57
1,46,58
1,46,59
1,46,60
1,46,61
1,46,62
1,46,63
1,46,64
1,46,65
1,46,66
1,46,67
1,46,68
1,46,69
1,46,70
1,46,71
1,46,72
1,46,73
1,46,74
1,47,50
1,47,51
1,47,52
1,47,53
1,47,54
1,47,55
1,47,56
1,47,57
1,47,58
1,47,59
1,47,60
1,47,61
1,47,62
1,47,63
1,47,64
1,47,65
1,47,66
1,47,67
1,47,68
1,47,69
1,47,70
1,47,71
1,47,72
1,47,73
1,47,74
1,48,50
1,48,51
1,48,52
1,48,53
1,48,54
1,48,55
1,48,56
1,48,57
1,48,58
1,48,59
1,48,60
1,48,61
1,48,62
1,48,63
1,48,64
1,48,65
1,48,66
1,48,67
1,48,68
1,48,69
1,48,70
1,48,71
1,48,72
1,48,73
1,48,74
1,49,50
1,49,51
1,49,52
1,49,53
1,49,54
1,49,55
1,49,56
1,49,57
1,49,58
1,49,59
1,49,60
1,49,61
1,49,62
1,49,63
1,49,64
1,49,65
1,49,66
1,49,67
1,49,68
1,49,69
1,49,70
1,49,71
1,49,72
1,49,73
1,49,74
2,25,50
2,25,51
2,25,52
2,25,53
2,25,54
2,25,55
2,25,56
2,25,57
2,25,58
2,25,59
2,25,60
2,25,61
2,25,62
2,25,63
2,25,64
2,25,65
2,25,66
2,25,67
2,25,68
2,25,69
2,25,70
2,25,71
2,25,72
2,25,73
2,25,74
2,26,50
2,26,51
2,26,52
2,26,53
2,26,54
2,26,55
2,26,56
2,26,57
2,26,58
2,26,59
2,26,60
2,26,61
2,26,62
2,26,63
2,26,64
2,26,65
2,26,66
2,26,67
2,26,68
2,26,69
2,26,70
2,26,71
2,26,72
2,26,73
2,26,74
2,27,50
2,27,51
2,27,52
2,27,53
2,27,54
2,27,55
2,27,56
2,27,57
2,27,58
2,27,59
2,27,60
2,27,61
2,27,62
2,27,63
2,27,64
2,27,65
2,27,66
2,27,67
2,27,68
2,27,69
2,27,70
2,27,71
2,27,72
2,27,73
2,27,74
2,28,50
2,28,51
2,28,52
2,28,53
2,28,54
2,28,55
2,28,56
2,28,57
2,28,58
2,28,59
2,28,60
2,28,61
2,28,62
2,28,63
2,28,64
2,28,65
2,28,66
2,28,67
2,28,68
2,28,69
2,28,70
2,28,71
2,28,72
2,28,73
2,28,74
2,29,50
2,29,51
2,29,52
2,29,53
2,29,54
2,29,55
2,29,56
2,29,57
2,29,58
2,29,59
2,29,60
2,29,61
2,29,62
2,29,63
2,29,64
2,29,65
2,29,66
2,29,67
2,29,68
2,29,69
2,29,70
2,29,71
2,29,72
2,29,73
2,29,74
2,30,50
2,30,51
2,30,52
2,30,53
2,30,54
2,30,55
2,30,56
2,30,57
2,30,58
2,30,59
2,30,60
2,30,61
2,30,62
2,30,63
2,30,64
2,30,65
2,30,66
2,30,67
2,30,68
2,30,69
2,30,70
2,30,71
2,30,72
2,30,73
2,30,74
2,31,50
2,31,51
2,31,52
2,31,53
2,31,54
2,31,55
2,31,56
2,31,57
2,31,58
2,31,59
2,31,60
2,31,61
2,31,62
2,31,63
2,31,64
2,31,65
2,31,66
2,31,67
2,31,68
2,31,69
2,31,70
2,31,71
2,31,72
2,31,73
2,31,74
2,32,50
2,32,51
2,32,52
2,32,53
2,32,54
2,32,55
2,32,56
2,32,57
2,32,58
2,32,59
2,32,60
2,32,61
2,32,62
2,32,63
2,32,64
2,32,65
2,32,66
2,32,67
2,32,68
2,32,69
2,32,70
2,32,71
2,32,72
2,32,73
2,32,74
2,33,50
2,33,51
2,33,52
2,33,53
2,33,54
2,33,55
2,33,56
2,33,57
2,33,58
2,33,59
2,33,60
2,33,61
2,33,62
2,33,63
2,33,64
2,33,65
2,33,66
2,33,67
2,33,68
2,33,69
2,33,70
2,33,71
2,33,72
2,33,73
2,33,74
2,34,50
2,34,51
2,34,52
2,34,53
2,34,54
2,34,55
2,34,56
2,34,57
2,34,58
2,34,59
2,34,60
2,34,61
2,34,62
2,34,63
2,34,64
2,34,65
2,34,66
2,34,67
2,34,68
2,34,69
2,34,70
2,34,71
2,34,72
2,34,73
2,34,74
2,35,50
2,35,51
2,35,52
2,35,53
2,35,54
2,35,55
2,35,56
2,35,57
2,35,58
2,35,59
2,35,60
2,35,61
2,35,62
2,35,63
2,35,64
2,35,65
2,35,66
2,35,67
2,35,68
2,35,69
2,35,70
2,35,71
2,35,72
2,35,73
2,35,74
2,36,50
2,36,51
2,36,52
2,36,53
2,36,54
2,36,55
2,36,56
2,36,57
2,36,58
2,36,59
2,36,60
2,36,61
2,36,62
2,36,63
2,36,64
2,36,65
2,36,66
2,36,67
2,36,68
2,36,69
2,36,70
2,36,71
2,36,72
2,36,73
2,36,74
2,37,50
2,37,51
2,37,52
2,37,53
2,37,54
2,37,55
2,37,56
2,37,57
2,37,58
2,37,59
2,37,60
2,37,61
2,37,62
2,37,63
2,37,64
2,37,65
2,37,66
2,37,67
2,37,68
2,37,69
2,37,70
2,37,71
2,37,72
2,37,73
2,37,74
2,38,50
2,38,51
2,38,52
2,38,53
2,38,54
2,38,55
2,38,56
2,38,57
2,38,58
2,38,59
2,38,60
2,38,61
2,38,62
2,38,63
2,38,64
2,38,65
2,38,66
2,38,67
2,38,68
2,38,69
2,38,70
2,38,71
2,38,72
2,38,73
2,38,74
2,39,50
2,39,51
2,39,52
2,39,53
2,39,54
2,39,55
2,39,56
2,39,57
2,39,58
2,39,59
2,39,60
2,39,61
2,39,62
2,39,63
2,39,64
2,39,65
2,39,66
2,39,67
2,39,68
2,39,69
2,39,70
2,39,71
2,39,72
2,39,73
2,39,74
2,40,50
2,40,51
2,40,52
2,40,53
2,40,54
2,40,55
2,40,56
2,40,57
2,40,58
2,40,59
2,40,60
2,40,61
2,40,62
2,40,63
2,40,64
2,40,65
2,40,66
2,40,67
2,40,68
2,40,69
2,40,70
2,40,71
2,40,72
2,40,73
2,40,74
2,41,50
2,41,51
2,41,52
2,41,53
2,41,54
2,41,55
2,41,56
2,41,57
2,41,58
2,41,59
2,41,60
2,41,61
2,41,62
2,41,63
2,41,64
2,41,65
2,41,66
2,41,67
2,41,68
2,41,69
2,41,70
2,41,71
2,41,72
2,41,73
2,41,74
2,42,50
2,42,51
2,42,52
2,42,53
2,42,54
2,42,55
2,42,56
2,42,57
2,42,58
2,42,59
2,42,60
2,42,61
2,42,62
2,42,63
2,42,64
2,42,65
2,42,66
2,42,67
2,42,68
2,42,69
2,42,70
2,42,71
2,42,72
2,42,73
2,42,74
2,43,50
2,43,51
2,43,52
2,43,53
2,43,54
2,43,55
2,43,56
2,43,57
2,43,58
2,43,59
2,43,60
2,43,61
2,43,62
2,43,63
2,43,64
2,43,65
2,43,66
2,43,67
2,43,68
2,43,69
2,43,70
2,43,71
2,43,72
2,43,73
2,43,74
2,44,50
2,44,51
2,44,52
2,44,53
2,44,54
2,44,55
2,44,56
2,44,57
2,44,58
2,44,59
2,44,60
2,44,61
2,44,62
2,44,63
2,44,64
2,44,65
2,44,66
2,44,67
2,44,68
2,44,69
2,44,70
2,44,71
2,44,72
2,44,73
2,44,74
2,45,50
2,45,51
2,45,52
2,45,53
2,45,54
2,45,55
2,45,56
2,45,57
2,45,58
2,45,59
2,45,60
2,45,61
2,45,62
2,45,63
2,45,64
2,45,65
2,45,66
2,45,67
2,45,68
2,45,69
2,45,70
2,45,71
2,45,72
2,45,73
2,45,74
2,46,50
2,46,51
2,46,52
2,46,53
2,46,54
2,46,55
2,46,56
2,46,57
2,46,58
2,46,59
2,46,60
2,46,61
2,46,62
2,46,63
2,46,64
2,46,65
2,46,66
2,46,67
2,46,68
2,46,69
2,46,70
2,46,71
2,46,72
2,46,73
2,46,74
2,47,50
2,47,51
2,47,52
2,47,53
2,47,54
2,47,55
2,47,56
2,47,57
2,47,58
2,47,59
2,47,60
2,47,61
2,47,62
2,47,63
2,47,64
2,47,65
2,47,66
2,47,67
2,47,68
2,47,69
2,47,70
2,47,71
2,47,72
2,47,73
2,47,74
2,48,50
2,48,51
2,48,52
2,48,53
2,48,54
2,48,55
2,48,56
2,48,57
2,48,58
2,48,59
2,48,60
2,48,61
2,48,62
2,48,63
2,48,64
2,48,65
2,48,66
2,48,67
2,48,68
2,48,69
2,48,70
2,48,71
2,48,72
2,48,73
2,48,74
2,49,50
2,49,51
2,49,52
2,49,53
2,49,54
2,49,55
2,49,56
2,49,57
2,49,58
2,49,59
2,49,60
2,49,61
2,49,62
2,49,63
2,49,64
2,49,65
2,49,66
2,49,67
2,49,68
2,49,69
2,49,70
2,49,71
2,49,72
2,49,73
2,49,74
3,25,50
3,25,51
3,25,52
3,25,53
3,25,54
3,25,55
3,25,56
3,25,57
3,25,58
3,25,59
3,25,60
3,25,61
3,25,62
3,25,63
3,25,64
3,25,65
3,25,66
3,25,67
3,25,68
3,25,69
3,25,70
3,25,71
3,25,72
3,25,73
3,25,74
3,26,50
3,26,51
3,26,52
3,26,53
3,26,54
3,26,55
3,26,56
3,26,57
3,26,58
3,26,59
3,26,60
3,26,61
3,26,62
3,26,63
3,26,64
3,26,65
3,26,66
3,26,67
3,26,68
3,26,69
3,26,70
3,26,71
3,26,72
3,26,73
3,26,74
3,27,50
3,27,51
3,27,52
3,27,53
3,27,54
3,27,55
3,27,56
3,27,57
3,27,58
3,27,59
3,27,60
3,27,61
3,27,62
3,27,63
3,27,64
3,27,65
3,27,66
3,27,67
3,27,68
3,27,69
3,27,70
3,27,71
3,27,72
3,27,73
3,27,74
3,28,50
3,28,51
3,28,52
3,28,53
3,28,54
3,28,55
3,28,56
3,28,57
3,28,58
3,28,59
3,28,60
3,28,61
3,28,62
3,28,63
3,28,64
3,28,65
3,28,66
3,28,67
3,28,68
3,28,69
3,28,70
3,28,71
3,28,72
3,28,73
3,28,74
3,29,50
3,29,51
3,29,52
3,29,53
3,29,54
3,29,55
3,29,56
3,29,57
3,29,58
3,29,59
3,29,60
3,29,61
3,29,62
3,29,63
3,29,64
3,29,65
3,29,66
3,29,67
3,29,68
3,29,69
3,29,70
3,29,71
3,29,72
3,29,73
3,29,74
3,30,50
3,30,51
3,30,52
3,30,53
3,30,54
3,30,55
3,30,56
3,30,57
3,30,58
3,30,59
3,30,60
3,30,61
3,30,62
3,30,63
3,30,64
3,30,65
3,30,66
3,30,67
3,30,68
3,30,69
3,30,70
3,30,71
3,30,72
3,30,73
3,30,74
3,31,50
3,31,51
3,31,52
3,31,53
3,31,54
3,31,55
3,31,56
3,31,57
3,31,58
3,31,59
3,31,60
3,31,61
3,31,62
3,31,63
3,31,64
3,31,65
3,31,66
3,31,67
3,31,68
3,31,69
3,31,70
3,31,71
3,31,72
3,31,73
3,31,74
3,32,50
3,32,51
3,32,52
3,32,53
3,32,54
3,32,55
3,32,56
3,32,57
3,32,58
3,32,59
3,32,60
3,32,61
3,32,62
3,32,63
3,32,64
3,32,65
3,32,66
3,32,67
3,32,68
3,32,69
3,32,70
3,32,71
3,32,72
3,32,73
3,32,74
3,33,50
3,33,51
3,33,52
3,33,53
3,33,54
3,33,55
3,33,56
3,33,57
3,33,58
3,33,59
3,33,60
3,33,61
3,33,62
3,33,63
3,33,64
3,33,65
3,33,66
3,33,67
3,33,68
3,33,69
3,33,70
3,33,71
3,33,72
3,33,73
3,33,74
3,34,50
3,34,51
3,34,52
3,34,53
3,34,54
3,34,55
3,34,56
3,34,57
3,34,58
3,34,59
3,34,60
3,34,61
3,34,62
3,34,63
3,34,64
3,34,65
3,34,66
3,34,67
3,34,68
3,34,69
3,34,70
3,34,71
3,34,72
3,34,73
3,34,74
3,35,50
3,35,51
3,35,52
3,35,53
3,35,54
3,35,55
3,35,56
3,35,57
3,35,58
3,35,59
3,35,60
3,35,61
3,35,62
3,35,63
3,35,64
3,35,65
3,35,66
3,35,67
3,35,68
3,35,69
3,35,70
3,35,71
3,35,72
3,35,73
3,35,74
3,36,50
3,36,51
3,36,52
3,36,53
3,36,54
3,36,55
3,36,56
3,36,57
3,36,58
3,36,59
3,36,60
3,36,61
3,36,62
3,36,63
3,36,64
3,36,65
3,36,66
3,36,67
3,36,68
3,36,69
3,36,70
3,36,71
3,36,72
3,36,73
3,36,74
3,37,50
3,37,51
3,37,52
3,37,53
3,37,54
3,37,55
3,37,56
3,37,57
3,37,58
3,37,59
3,37,60
3,37,61
3,37,62
3,37,63
3,37,64
3,37,65
3,37,66
3,37,67
3,37,68
3,37,69
3,37,70
3,37,71
3,37,72
3,37,73
3,37,74
3,38,50
3,38,51
3,38,52
3,38,53
3,38,54
3,38,55
3,38,56
3,38,57
3,38,58
3,38,59
3,38,60
3,38,61
3,38,62
3,38,63
3,38,64
3,38,65
3,38,66
3,38,67
3,38,68
3,38,69
3,38,70
3,38,71
3,38,72
3,38,73
3,38,74
3,39,50
3,39,51
3,39,52
3,39,53
3,39,54
3,39,55
3,39,56
3,39,57
3,39,58
3,39,59
3,39,60
3,39,61
3,39,62
3,39,63
3,39,64
3,39,65
3,39,66
3,39,67
3,39,68
3,39,69
3,39,70
3,39,71
3,39,72
3,39,73
3,39,74
3,40,50
3,40,51
3,40,52
3,40,53
3,40,54
3,40,55
3,40,56
3,40,57
3,40,58
3,40,59
3,40,60
3,40,61
3,40,62
3,40,63
3,40,64
3,40,65
3,40,66
3,40,67
3,40,68
3,40,69
3,40,70
3,40,71
3,40,72
3,40,73
3,40,74
3,41,50
3,41,51
3,41,52
3,41,53
3,41,54
3,41,55
3,41,56
3,41,57
3,41,58
3,41,59
3,41,60
3,41,61
3,41,62
3,41,63
3,41,64
3,41,65
3,41,66
3,41,67
3,41,68
3,41,69
3,41,70
3,41,71
3,41,72
3,41,73
3,41,74
3,42,50
3,42,51
3,42,52
3,42,53
3,42,54
3,42,55
3,42,56
3,42,57
3,42,58
3,42,59
3,42,60
3,42,61
3,42,62
3,42,63
3,42,64
3,42,65
3,42,66
3,42,67
3,42,68
3,42,69
3,42,70
3,42,71
3,42,72
3,42,73
3,42,74
3,43,50
3,43,51
3,43,52
3,43,53
3,43,54
