K1,K2,K3
0,65,96
0,65,97
0,65,98
0,65,99
0,65,100
0,65,101
0,65,102
0,65,103
0,65,104
0,65,105
0,65,106
0,65,107
0,65,108
0,65,109
0,65,110
0,65,111
0,65,112
0,65,113
0,65,114
0,65,115
0,65,116
0,65,117
0,65,118
0,65,119
0,65,120
0,65,121
0,65,122
0,65,123
0,65,124
0,65,125
0,65,126
0,65,127
0,65,128
0,65,129
0,65,130
0,65,131
0,65,132
0,65,133
0,65,134
0,66,90
0,66,91
0,66,92
0,66,93
0,66,94
0,66,95
0,66,96
0,66,97
0,66,98
0,66,99
0,66,100
0,66,101
0,66,102
0,66,103
0,66,104
0,66,105
0,66,106
0,66,107
0,66,108
0,66,109
0,66,110
0,66,111
0,66,112
0,66,113
0,66,114
0,66,115
0,66,116
0,66,117
0,66,118
0,66,119
0,66,120
0,66,121
0,66,122
0,66,123
0,66,124
0,66,125
0,66,126
0,66,127
0,66,128
0,66,129
0,66,130
0,66,131
0,66,132
0,66,133
0,66,134
0,67,90
0,67,91
0,67,92
0,67,93
0,67,94
0,67,95
0,67,96
0,67,97
0,67,98
0,67,99
0,67,100
0,67,101
0,67,102
0,67,103
0,67,104
0,67,105
0,67,106
0,67,107
0,67,108
0,67,109
0,67,110
0,67,111
0,67,112
0,67,113
0,67,114
0,67,115
0,67,116
0,67,117
0,67,118
0,67,119
0,67,120
0,67,121
0,67,122
0,67,123
0,67,124
0,67,125
0,67,126
0,67,127
0,67,128
0,67,129
0,67,130
0,67,131
0,67,132
0,67,133
0,67,134
0,68,90
0,68,91
0,68,92
0,68,93
0,68,94
0,68,95
0,68,96
0,68,97
0,68,98
0,68,99
0,68,100
0,68,101
0,68,102
0,68,103
0,68,104
0,68,105
0,68,106
0,68,107
0,68,108
0,68,109
0,68,110
0,68,111
0,68,112
0,68,113
0,68,114
0,68,115
0,68,116
0,68,117
0,68,118
0,68,119
0,68,120
0,68,121
0,68,122
0,68,123
0,68,124
0,68,125
0,68,126
0,68,127
0,68,128
0,68,129
0,68,130
0,68,131
0,68,132
0,68,133
0,68,134
0,69,90
0,69,91
0,69,92
0,69,93
0,69,94
0,69,95
0,69,96
0,69,97
0,69,98
0,69,99
0,69,100
0,69,101
0,69,102
0,69,103
0,69,104
0,69,105
0,69,106
0,69,107
0,69,108
0,69,109
0,69,110
0,69,111
0,69,112
0,69,113
0,69,114
0,69,115
0,69,116
0,69,117
0,69,118
0,69,119
0,69,120
0,69,121
0,69,122
0,69,123
0,69,124
0,69,125
0,69,126
0,69,127
0,69,128
0,69,129
0,69,130
0,69,131
0,69,132
0,69,133
0,69,134
0,70,90
0,70,91
0,70,92
0,70,93
0,70,94
0,70,95
0,70,96
0,70,97
0,70,98
0,70,99
0,70,100
0,70,101
0,70,102
0,70,103
0,70,104
0,70,105
0,70,106
0,70,107
0,70,108
0,70,109
0,70,110
0,70,111
0,70,112
0,70,113
0,70,114
0,70,115
0,70,116
0,70,117
0,70,118
0,70,119
0,70,120
0,70,121
0,70,122
0,70,123
0,70,124
0,70,125
0,70,126
0,70,127
0,70,128
0,70,129
0,70,130
0,70,131
0,70,132
0,70,133
0,70,134
0,71,90
0,71,91
0,71,92
0,71,93
0,71,94
0,71,95
0,71,96
0,71,97
0,71,98
0,71,99
0,71,100
0,71,101
0,71,102
0,71,103
0,71,104
0,71,105
0,71,106
0,71,107
0,71,108
0,71,109
0,71,110
0,71,111
0,71,112
0,71,113
0,71,114
0,71,115
0,71,116
0,71,117
0,71,118
0,71,119
0,71,120
0,71,121
0,71,122
0,71,123
0,71,124
0,71,125
0,71,126
0,71,127
0,71,128
0,71,129
0,71,130
0,71,131
0,71,132
0,71,133
0,71,134
0,72,90
0,72,91
0,72,92
0,72,93
0,72,94
0,72,95
0,72,96
0,72,97
0,72,98
0,72,99
0,72,100
0,72,101
0,72,102
0,72,103
0,72,104
0,72,105
0,72,106
0,72,107
0,72,108
0,72,109
0,72,110
0,72,111
0,72,112
0,72,113
0,72,114
0,72,115
0,72,116
0,72,117
0,72,118
0,72,119
0,72,120
0,72,121
0,72,122
0,72,123
0,72,124
0,72,125
0,72,126
0,72,127
0,72,128
0,72,129
0,72,130
0,72,131
0,72,132
0,72,133
0,72,134
0,73,90
0,73,91
0,73,92
0,73,93
0,73,94
0,73,95
0,73,96
0,73,97
0,73,98
0,73,99
0,73,100
0,73,101
0,73,102
0,73,103
0,73,104
0,73,105
0,73,106
0,73,107
0,73,108
0,73,109
0,73,110
0,73,111
0,73,112
0,73,113
0,73,114
0,73,115
0,73,116
0,73,117
0,73,118
0,73,119
0,73,120
0,73,121
0,73,122
0,73,123
0,73,124
0,73,125
0,73,126
0,73,127
0,73,128
0,73,129
0,73,130
0,73,131
0,73,132
0,73,133
0,73,134
0,74,90
0,74,91
0,74,92
0,74,93
0,74,94
0,74,95
0,74,96
0,74,97
0,74,98
0,74,99
0,74,100
0,74,101
0,74,102
0,74,103
0,74,104
0,74,105
0,74,106
0,74,107
0,74,108
0,74,109
0,74,110
0,74,111
0,74,112
0,74,113
0,74,114
0,74,115
0,74,116
0,74,117
0,74,118
0,74,119
0,74,120
0,74,121
0,74,122
0,74,123
0,74,124
0,74,125
0,74,126
0,74,127
0,74,128
0,74,129
0,74,130
0,74,131
0,74,132
0,74,133
0,74,134
0,75,90
0,75,91
0,75,92
0,75,93
0,75,94
0,75,95
0,75,96
0,75,97
0,75,98
0,75,99
0,75,100
0,75,101
0,75,102
0,75,103
0,75,104
0,75,105
0,75,106
0,75,107
0,75,108
0,75,109
0,75,110
0,75,111
0,75,112
0,75,113
0,75,114
0,75,115
0,75,116
0,75,117
0,75,118
0,75,119
0,75,120
0,75,121
0,75,122
0,75,123
0,75,124
0,75,125
0,75,126
0,75,127
0,75,128
0,75,129
0,75,130
0,75,131
0,75,132
0,75,133
0,75,134
0,76,90
0,76,91
0,76,92
0,76,93
0,76,94
0,76,95
0,76,96
0,76,97
0,76,98
0,76,99
0,76,100
0,76,101
0,76,102
0,76,103
0,76,104
0,76,105
0,76,106
0,76,107
0,76,108
0,76,109
0,76,110
0,76,111
0,76,112
0,76,113
0,76,114
0,76,115
0,76,116
0,76,117
0,76,118
0,76,119
0,76,120
0,76,121
0,76,122
0,76,123
0,76,124
0,76,125
0,76,126
0,76,127
0,76,128
0,76,129
0,76,130
0,76,131
0,76,132
0,76,133
0,76,134
0,77,90
0,77,91
0,77,92
0,77,93
0,77,94
0,77,95
0,77,96
0,77,97
0,77,98
0,77,99
0,77,100
0,77,101
0,77,102
0,77,103
0,77,104
0,77,105
0,77,106
0,77,107
0,77,108
0,77,109
0,77,110
0,77,111
0,77,112
0,77,113
0,77,114
0,77,115
0,77,116
0,77,117
0,77,118
0,77,119
0,77,120
0,77,121
0,77,122
0,77,123
0,77,124
0,77,125
0,77,126
0,77,127
0,77,128
0,77,129
0,77,130
0,77,131
0,77,132
0,77,133
0,77,134
0,78,90
0,78,91
0,78,92
0,78,93
0,78,94
0,78,95
0,78,96
0,78,97
0,78,98
0,78,99
0,78,100
0,78,101
0,78,102
0,78,103
0,78,104
0,78,105
0,78,106
0,78,107
0,78,108
0,78,109
0,78,110
0,78,111
0,78,112
0,78,113
0,78,114
0,78,115
0,78,116
0,78,117
0,78,118
0,78,119
0,78,120
0,78,121
0,78,122
0,78,123
0,78,124
0,78,125
0,78,126
0,78,127
0,78,128
0,78,129
0,78,130
0,78,131
0,78,132
0,78,133
0,78,134
0,79,90
0,79,91
0,79,92
0,79,93
0,79,94
0,79,95
0,79,96
0,79,97
0,79,98
0,79,99
0,79,100
0,79,101
0,79,102
0,79,103
0,79,104
0,79,105
0,79,106
0,79,107
0,79,108
0,79,109
0,79,110
0,79,111
0,79,112
0,79,113
0,79,114
0,79,115
0,79,116
0,79,117
0,79,118
0,79,119
0,79,120
0,79,121
0,79,122
0,79,123
0,79,124
0,79,125
0,79,126
0,79,127
0,79,128
0,79,129
0,79,130
0,79,131
0,79,132
0,79,133
0,79,134
0,80,90
0,80,91
0,80,92
0,80,93
0,80,94
0,80,95
0,80,96
0,80,97
0,80,98
0,80,99
0,80,100
0,80,101
0,80,102
0,80,103
0,80,104
0,80,105
0,80,106
0,80,107
0,80,108
0,80,109
0,80,110
0,80,111
0,80,112
0,80,113
0,80,114
0,80,115
0,80,116
0,80,117
0,80,118
0,80,119
0,80,120
0,80,121
0,80,122
0,80,123
0,80,124
0,80,125
0,80,126
0,80,127
0,80,128
0,80,129
0,80,130
0,80,131
0,80,132
0,80,133
0,80,134
0,81,90
0,81,91
0,81,92
0,81,93
0,81,94
0,81,95
0,81,96
0,81,97
0,81,98
0,81,99
0,81,100
0,81,101
0,81,102
0,81,103
0,81,104
0,81,105
0,81,106
0,81,107
0,81,108
0,81,109
0,81,110
0,81,111
0,81,112
0,81,113
0,81,114
0,81,115
0,81,116
0,81,117
0,81,118
0,81,119
0,81,120
0,81,121
0,81,122
0,81,123
0,81,124
0,81,125
0,81,126
0,81,127
0,81,128
0,81,129
0,81,130
0,81,131
0,81,132
0,81,133
0,81,134
0,82,90
0,82,91
0,82,92
0,82,93
0,82,94
0,82,95
0,82,96
0,82,97
0,82,98
0,82,99
0,82,100
0,82,101
0,82,102
0,82,103
0,82,104
0,82,105
0,82,106
0,82,107
0,82,108
0,82,109
0,82,110
0,82,111
0,82,112
0,82,113
0,82,114
0,82,115
0,82,116
0,82,117
0,82,118
0,82,119
0,82,120
0,82,121
0,82,122
0,82,123
0,82,124
0,82,125
0,82,126
0,82,127
0,82,128
0,82,129
0,82,130
0,82,131
0,82,132
0,82,133
0,82,134
0,83,90
0,83,91
0,83,92
0,83,93
0,83,94
0,83,95
0,83,96
0,83,97
0,83,98
0,83,99
0,83,100
0,83,101
0,83,102
0,83,103
0,83,104
0,83,105
0,83,106
0,83,107
0,83,108
0,83,109
0,83,110
0,83,111
0,83,112
0,83,113
0,83,114
0,83,115
0,83,116
0,83,117
0,83,118
0,83,119
0,83,120
0,83,121
0,83,122
0,83,123
0,83,124
0,83,125
0,83,126
0,83,127
0,83,128
0,83,129
0,83,130
0,83,131
0,83,132
0,83,133
0,83,134
0,84,90
0,84,91
0,84,92
0,84,93
0,84,94
0,84,95
0,84,96
0,84,97
0,84,98
0,84,99
0,84,100
0,84,101
0,84,102
0,84,103
0,84,104
0,84,105
0,84,106
0,84,107
0,84,108
0,84,109
0,84,110
0,84,111
0,84,112
0,84,113
0,84,114
0,84,115
0,84,116
0,84,117
0,84,118
0,84,119
0,84,120
0,84,121
0,84,122
0,84,123
0,84,124
0,84,125
0,84,126
0,84,127
0,84,128
0,84,129
0,84,130
0,84,131
0,84,132
0,84,133
0,84,134
0,85,90
0,85,91
0,85,92
0,85,93
0,85,94
0,85,95
0,85,96
0,85,97
0,85,98
0,85,99
0,85,100
0,85,101
0,85,102
0,85,103
0,85,104
0,85,105
0,85,106
0,85,107
0,85,108
0,85,109
0,85,110
0,85,111
0,85,112
0,85,113
0,85,114
0,85,115
0,85,116
0,85,117
0,85,118
0,85,119
0,85,120
0,85,121
0,85,122
0,85,123
0,85,124
0,85,125
0,85,126
0,85,127
0,85,128
0,85,129
0,85,130
0,85,131
0,85,132
0,85,133
0,85,134
0,86,90
0,86,91
0,86,92
0,86,93
0,86,94
0,86,95
0,86,96
0,86,97
0,86,98
0,86,99
0,86,100
0,86,101
0,86,102
0,86,103
0,86,104
0,86,105
0,86,106
0,86,107
0,86,108
0,86,109
0,86,110
0,86,111
0,86,112
0,86,113
0,86,114
0,86,115
0,86,116
0,86,117
0,86,118
0,86,119
0,86,120
0,86,121
0,86,122
0,86,123
0,86,124
0,86,125
0,86,126
0,86,127
0,86,128
0,86,129
0,86,130
0,86,131
0,86,132
0,86,133
0,86,134
0,87,90
0,87,91
0,87,92
0,87,93
0,87,94
0,87,95
0,87,96
0,87,97
0,87,98
0,87,99
0,87,100
0,87,101
0,87,102
0,87,103
0,87,104
0,87,105
0,87,106
0,87,107
0,87,108
0,87,109
0,87,110
0,87,111
0,87,112
0,87,113
0,87,114
0,87,115
0,87,116
0,87,117
0,87,118
0,87,119
0,87,120
0,87,121
0,87,122
0,87,123
0,87,124
0,87,125
0,87,126
0,87,127
0,87,128
0,87,129
0,87,130
0,87,131
0,87,132
0,87,133
0,87,134
0,88,90
0,88,91
0,88,92
0,88,93
0,88,94
0,88,95
0,88,96
0,88,97
0,88,98
0,88,99
0,88,100
0,88,101
0,88,102
0,88,103
0,88,104
0,88,105
0,88,106
0,88,107
0,88,108
0,88,109
0,88,110
0,88,111
0,88,112
0,88,113
0,88,114
0,88,115
0,88,116
0,88,117
0,88,118
0,88,119
0,88,120
0,88,121
0,88,122
0,88,123
0,88,124
0,88,125
0,88,126
0,88,127
0,88,128
0,88,129
0,88,130
0,88,131
0,88,132
0,88,133
0,88,134
0,89,90
0,89,91
0,89,92
0,89,93
0,89,94
0,89,95
0,89,96
0,89,97
0,89,98
0,89,99
0,89,100
0,89,101
0,89,102
0,89,103
0,89,104
0,89,105
0,89,106
0,89,107
0,89,108
0,89,109
0,89,110
0,89,111
0,89,112
0,89,113
0,89,114
0,89,115
0,89,116
0,89,117
0,89,118
0,89,119
0,89,120
0,89,121
0,89,122
0,89,123
0,89,124
0,89,125
0,89,126
0,89,127
0,89,128
0,89,129
0,89,130
0,89,131
0,89,132
0,89,133
0,89,134
1,45,90
1,45,91
1,45,92
1,45,93
1,45,94
1,45,95
1,45,96
1,45,97
1,45,98
1,45,99
1,45,100
1,45,101
1,45,102
1,45,103
1,45,104
1,45,105
1,45,106
1,45,107
1,45,108
1,45,109
1,45,110
1,45,111
1,45,112
1,45,113
1,45,114
1,45,115
1,45,116
1,45,117
1,45,118
1,45,119
1,45,120
1,45,121
1,45,122
1,45,123
1,45,124
1,45,125
1,45,126
1,45,127
1,45,128
1,45,129
1,45,130
1,45,131
1,45,132
1,45,133
1,45,134
1,46,90
1,46,91
1,46,92
1,46,93
1,46,94
1,46,95
1,46,96
1,46,97
1,46,98
1,46,99
1,46,100
1,46,101
1,46,102
1,46,103
1,46,104
1,46,105
1,46,106
1,46,107
1,46,108
1,46,109
1,46,110
1,46,111
1,46,112
1,46,113
1,46,114
1,46,115
1,46,116
1,46,117
1,46,118
1,46,119
1,46,120
1,46,121
1,46,122
1,46,123
1,46,124
1,46,125
1,46,126
1,46,127
1,46,128
1,46,129
1,46,130
1,46,131
1,46,132
1,46,133
1,46,134
1,47,90
1,47,91
1,47,92
1,47,93
1,47,94
1,47,95
1,47,96
1,47,97
1,47,98
1,47,99
1,47,100
1,47,101
1,47,102
1,47,103
1,47,104
1,47,105
1,47,106
1,47,107
1,47,108
1,47,109
1,47,110
1,47,111
1,47,112
1,47,113
1,47,114
1,47,115
1,47,116
1,47,117
1,47,118
1,47,119
1,47,120
1,47,121
1,47,122
1,47,123
1,47,124
1,47,125
1,47,126
1,47,127
1,47,128
1,47,129
1,47,130
1,47,131
1,47,132
1,47,133
1,47,134
1,48,90
1,48,91
1,48,92
1,48,93
1,48,94
1,48,95
1,48,96
1,48,97
1,48,98
1,48,99
1,48,100
1,48,101
1,48,102
1,48,103
1,48,104
1,48,105
1,48,106
1,48,107
1,48,108
1,48,109
1,48,110
1,48,111
1,48,112
1,48,113
1,48,114
1,48,115
1,48,116
1,48,117
1,48,118
1,48,119
1,48,120
1,48,121
1,48,122
1,48,123
1,48,124
1,48,125
1,48,126
1,48,127
1,48,128
1,48,129
1,48,130
1,48,131
1,48,132
1,48,133
1,48,134
1,49,90
1,49,91
1,49,92
1,49,93
1,49,94
1,49,95
1,49,96
1,49,97
1,49,98
1,49,99
1,49,100
1,49,101
1,49,102
1,49,103
1,49,104
1,49,105
1,49,106
1,49,107
1,49,108
1,49,109
1,49,110
1,49,111
1,49,112
1,49,113
1,49,114
1,49,115
1,49,116
1,49,117
1,49,118
1,49,119
1,49,120
1,49,121
1,49,122
1,49,123
1,49,124
1,49,125
1,49,126
1,49,127
1,49,128
1,49,129
1,49,130
1,49,131
1,49,132
1,49,133
1,49,134
1,50,90
1,50,91
1,50,92
1,50,93
1,50,94
1,50,95
1,50,96
1,50,97
1,50,98
1,50,99
1,50,100
1,50,101
1,50,102
1,50,103
1,50,104
1,50,105
1,50,106
1,50,107
1,50,108
1,50,109
1,50,110
1,50,111
1,50,112
1,50,113
1,50,114
1,50,115
1,50,116
1,50,117
1,50,118
1,50,119
1,50,120
1,50,121
1,50,122
1,50,123
1,50,124
1,50,125
1,50,126
1,50,127
1,50,128
1,50,129
1,50,130
1,50,131
1,50,132
1,50,133
1,50,134
1,51,90
1,51,91
1,51,92
1,51,93
1,51,94
1,51,95
1,51,96
1,51,97
1,51,98
1,51,99
1,51,100
1,51,101
1,51,102
1,51,103
1,51,104
1,51,105
1,51,106
1,51,107
1,51,108
1,51,109
1,51,110
1,51,111
1,51,112
1,51,113
1,51,114
1,51,115
1,51,116
1,51,117
1,51,118
1,51,119
1,51,120
1,51,121
1,51,122
1,51,123
1,51,124
